listing_id,description,room_type,price,nbhood_full,host_name,last_review
29424138,"*Location, Location* | Chelsea | West Village",Entire home/apt,$182,"Manhattan, West Village",Lee,2019-07-06
29425269,"New York Apartment , private bed room / queen bed.",PRIVATE ROOM,$97,"Manhattan, Harlem",Nour,2019-07-05
29431457,Large Studio Apartment on Todt Hill,entire home/apt,$62,"Staten Island, Todt Hill",Michael,2019-04-30
29431738,Cool Apartment in East Village,Entire home/apt,$150,"Manhattan, East Village",Alex,2019-05-19
29431974,Charming Studio in One of the Best Locations!,Entire home/apt,$250,"Manhattan, Nolita",Liza,2019-01-01
29433879,East Village 2Bdrm apt with Rooftop and City Views,entire home/apt,$300,"Manhattan, East Village",Amy,2019-05-27
29434244,Cozy Guest Suite in Ditmas Park,Entire home/apt,$150,"Brooklyn, Flatbush",Ray,2019-06-30
29434293,Room at 1br apt,Private room,$69,"Queens, Astoria",Agata,2019-06-23
29435528,Single cozy room in Manhattan's Upper West Side,Private room,$70,"Manhattan, Morningside Heights",Ami,2019-07-02
29435698,"Prime Williamsburg Loft, close to the water!",Entire home/apt,$190,"Brooklyn, Williamsburg",Lauren,2019-04-15
29438220,STUDIO&GARDEN REDESIGNED Park Slope-Brooklyn!,Entire home/apt,$169,"Brooklyn, South Slope",Sophia,2019-05-06
29439494,VERREZZANO HOUSE,entire home/apt,$200,"Staten Island, Concord",Daniel,2019-05-07
29440688,Neon Dreams - Private Bedroom in Chelsea,private room,$100,"Manhattan, Chelsea",Shannon & Ryan,2019-07-02
29445977,Large luxury apartment. NYC,entire home/apt,$280,"Manhattan, Harlem",Jo,2019-01-06
29449537,"Queen size bed room , New York Apartment",PRIVATE ROOM,$63,"Manhattan, Harlem",Nour,2019-07-01
29450310,"Cozy, newly renovated, 2 bed, Brooklyn apartment",Entire home/apt,$200,"Brooklyn, Park Slope",Tom,2019-06-22
29450700,Commuter Studio,Shared room,$125,"Manhattan, Washington Heights",Kaleel,2019-06-27
29452918,Great New York -  Private or shared room 2,private room,$75,"Manhattan, Midtown",Ruby,2019-05-11
29453027,BEST LOCATION!! Whole Apartment with Backyard!!,Entire home/apt,$165,"Manhattan, Lower East Side",Vince,2019-06-08
29453598,"Artistic Studio Apt, Private Entrance",Entire home/apt,$105,"Brooklyn, Crown Heights",Tohar,2019-06-16
29455045,Beautiful apartment next to Central Park & The Met,Entire home/apt,$110,"Manhattan, Upper East Side",Joan,2019-01-04
29455145,"Modern 1BR Astoria, espresso maker, 5 min 2 train",Entire home/apt,$74,"Queens, Astoria",Evan,2019-05-21
29455324,Very spacious 2-BR entire apartment in the UWS,Entire home/apt,$239,"Manhattan, Morningside Heights",Juan Francisco,2019-04-08
29455519,Quiet Comfty Home,PRIVATE ROOM,$80,"Staten Island, Bull's Head",Xiomara,2019-07-07
29455559,Large 1 Bed Beautiful view  LES in Luxury Building,entire home/apt,$255,"Manhattan, East Village",Tim,2019-05-17
29455764,Single room in a 2-br apartment in the UWS,private room,$99,"Manhattan, Morningside Heights",Juan Francisco,2019-03-04
29455932,Chill pad,Private room,$47,"Queens, Rego Park",Thomas,2019-01-25
29456271,Sophisticated Artist Loft sale! Reg. $525.,Entire home/apt,$525,"Manhattan, Financial District",Shelli,2019-05-24
29457275,Hell's Kitchen Comfy Loft Bedroom (for one person),Private room,$62,"Manhattan, Hell's Kitchen",Michael,2019-06-23
29457680,Awesome Room with 2 Beds and Large Closet,Private room,$70,"Brooklyn, Bedford-Stuyvesant",Felix Lion,2019-06-04
29457851,New Luxury Williamsburg 2 Bedroom 2 Bath,entire home/apt,$200,"Brooklyn, Williamsburg",Rachael,2019-01-01
29458518,Great New York - korea townPrivate  room 1,private room,$75,"Manhattan, Midtown",Ruby,2019-05-27
29459091,Lovely Modern Mid-century Feng Shui Apartment,Private room,$75,"Manhattan, Washington Heights",Chiroy,2019-06-23
29459784,Comfy extra bedroom in Williamsburg,Private room,$60,"Brooklyn, Williamsburg",Anthony,2019-06-23
29460026,Beautiful Room with 2 Beds Near Metro.,private room,$68,"Brooklyn, Bedford-Stuyvesant",Felix Lion,2019-05-15
29460203,Charming Room with 2 Beds Near Metro,Private room,$72,"Brooklyn, Bedford-Stuyvesant",Felix Lion,2019-06-23
29461552,Chic Upper West Side Suite,Private room,$99,"Manhattan, Washington Heights",Sheila,2019-06-18
29461695,Large Private Room in Beautiful Brooklyn Apartment,Private room,$70,"Brooklyn, Bushwick",Lauren,2019-06-12
29461747,Cozy 1 Bedroom in LIC,Entire home/apt,$86,"Queens, Astoria",Maggy,2019-01-01
29463847,NIce Bright Private Room North of Central Park,Private room,$45,"Manhattan, Harlem",Lyn,2019-06-17
29464105,You can live in the center of Manhattan!,Private room,$119,"Manhattan, Midtown",Tanya,2019-06-25
29472696,Sharing room for FEMALE #1,Shared room,$100,"Brooklyn, Brighton Beach",Mikosya,2019-06-09
29473324,Huge Light Filled 1BDR Loft - Modern + Minimalist,entire home/apt,$130,"Brooklyn, Bedford-Stuyvesant",Sarah,2019-05-27
29478604,"Sun-filled room in a quiet, historic neighborhood.",PRIVATE ROOM,$39,"Queens, Sunnyside",Kazuya,2019-02-05
29479579,Williamsburg  New Luxury Private Room + Bathroom,Private room,$85,"Brooklyn, Williamsburg",Scott,2019-07-01
29480209,New Brooklyn&Breakfast listing! 2nd fl Budget Room,Private room,$55,"Brooklyn, Prospect Heights",Brooklyn&   Breakfast    -Len-,2019-07-01
29482218,San Carlos Hotel Deluxe Room (B)- up to 3,Private room,$299,"Manhattan, Midtown",Janet,2019-05-19
29482859,San Carlos Hotel Deluxe Rm 2 Queen bds (B)-up to 4,PRIVATE ROOM,$329,"Manhattan, Midtown",Janet,2019-04-21
29484503,Parisian West Village Apartment,Entire home/apt,$255,"Manhattan, West Village",Alexis,2019-01-02
29484840,Private room in Washington Heights!,PRIVATE ROOM,$42,"Manhattan, Washington Heights",Michael,2019-06-29
29485421,Sunny Brooklyn Duplex,Entire home/apt,$150,"Brooklyn, Bedford-Stuyvesant",Aaron,2019-01-04
29486971,cozy artsy cool,Private room,$63,"Brooklyn, Bay Ridge",Nino,2019-01-04
29487162,"Cozy Room In The Heart Of Bushwick, Brooklyn",private room,$50,"Brooklyn, Bushwick",Andrea,2019-05-17
29487347,Beautiful 1.5 bedroom in Bed Stuy Brownstone.,Entire home/apt,$150,"Brooklyn, Bedford-Stuyvesant",Vida,2019-06-17
29489013,Exclusive ♥  | Bed-Stuy Sanctuary,Private room,$65,"Brooklyn, Bedford-Stuyvesant",Youge,2019-05-31
29489329,Solo ♥ | Stuyvesant Sunshine,Private room,$65,"Brooklyn, Bedford-Stuyvesant",Youge,2019-07-07
29489824,Stunning and Spacious Brownstone Apt in Park Slope,Entire home/apt,$200,"Brooklyn, Park Slope",Sari,2019-07-07
29489893,Beautiful furnished private studio with backyard,Entire home/apt,$20,"Queens, Jamaica",Melissa,2019-07-07
29490579,DUMBO PALACE,Private room,$60,"Brooklyn, Fort Greene",Tommy,2019-07-03
29490752,Williamsburg Bedford av. Comfy bedroom.,Private room,$72,"Brooklyn, Williamsburg",Pedro,2019-06-28
29491140,Modern & Sun-filled 1BR Condo in Prospect Heights,Entire home/apt,$150,"Brooklyn, Prospect Heights",Bertrand,2019-06-24
29492316,Cozy Quiet UpperWest 1 bed near C Park/Subway,Entire home/apt,$140,"Manhattan, Upper West Side",Carol,2019-02-07
29492381,Private Room in the Heart of NYC. Room 1 of 3.,Private room,$153,"Manhattan, Murray Hill",Allison,2019-07-03
29492557,Brick wall apartment next to subway station,PRIVATE ROOM,$36,"Manhattan, Harlem",Charlie,2019-04-20
29495710,Amazing One Bedroom Apartment in Prime Brooklyn,PRIVATE ROOM,$70,"Brooklyn, Bushwick",Alan,2019-05-19
29495933,Luxurious Famous Hell’s Kitchen!,Entire home/apt,$345,"Manhattan, Hell's Kitchen",Douglas,2019-07-07
29496193,Cozy + Chic Harlem Apartment,Entire home/apt,$125,"Manhattan, Harlem",Madeline,2019-06-30
29501807,Sunny room with new Queen bed and large closet,Private room,$75,"Manhattan, East Village",Andrew,2019-05-26
29503231,Charming Studio in an EXCELLENT LOCATION,Entire home/apt,$180,"Manhattan, Hell's Kitchen",Julio,2019-06-29
29504717,1 Bdrm Midtown Oasis,ENTIRE HOME/APT,$155,"Manhattan, Theater District",Deborah,2019-01-19
29504721,Luxury 3 bedroom in Prime Midtown,Entire home/apt,$625,"Manhattan, Murray Hill",Katherine,2019-07-06
29505792,2nd floor art,Entire home/apt,$120,"Manhattan, Washington Heights",Dionyssios,2019-06-12
29506320,Scandinavian Style 1BR in the Upper East Side,entire home/apt,$200,"Manhattan, Upper East Side",Mike,2019-01-01
29507584,Modern and spacious 1BR apartment in Harlem,entire home/apt,$140,"Manhattan, Harlem",Karla,2019-06-30
29508725,Brooklyn Loft Bedroom I,Private room,$55,"Brooklyn, Bedford-Stuyvesant",Soeun & Rolando,2019-07-01
29509608,Cozy Small Room with Brooklyn Bridge View,private room,$147,"Manhattan, Financial District",Liv,2019-06-09
29509877,Great Location in Midtown! ESB,Entire home/apt,$220,"Manhattan, Midtown",Studioplus,2019-06-15
29511701,"Bright and cozy apartment in Cobble Hill, BK",entire home/apt,$115,"Brooklyn, Carroll Gardens",Natalie,2019-06-30
29511905,CozyStudio /Briarwood Van Wyck station F to city,Entire home/apt,$44,"Queens, Briarwood",Franz,2019-06-24
29512260,Beautiful  apartment!!,ENTIRE HOME/APT,$298,"Manhattan, Harlem",Ruth,2019-06-23
29513000,✨✨Union Square Duplex LOFT•••4 BEDS✨✨MUST SEE !!!!,ENTIRE HOME/APT,$499,"Manhattan, Gramercy",Bob,2019-06-19
29513074,"Quiet, Modern Studio Near Manhattan & Brooklyn",Entire home/apt,$150,"Queens, Ridgewood",Stephanie,2019-07-02
29513311,Two beds in a spacious Studio!,ENTIRE HOME/APT,$145,"Manhattan, East Harlem",Omar,2019-06-21
29513616,Enjoy a Private Room with 2 Beds in Bed Stuy,Private room,$68,"Brooklyn, Bedford-Stuyvesant",Lisa And Julian,2019-05-20
29513629,Gorgeous 1 bedroom in Brooklyn Heights!,Entire home/apt,$150,"Brooklyn, Brooklyn Heights",Maria,2019-01-04
29514542,Delightful Private Room with 2 Beds Near Metro,Private room,$70,"Brooklyn, Bedford-Stuyvesant",Lisa And Julian,2019-06-23
29514909,Modern and cozy apt in Manhattan,ENTIRE HOME/APT,$240,"Manhattan, East Harlem",Brenda And Tim,2019-06-27
29514964,Beautiful Queen Bed Room - Entire Apt!,entire home/apt,$120,"Brooklyn, Sunset Park",Renata,2019-01-02
29515301,Cozy flat in Williamsburg,Entire home/apt,$200,"Brooklyn, Williamsburg",Diogo,2019-04-21
29515558,"A Comfortable Place, 15 min to JFK & 30 min to NYC",Private room,$50,"Queens, Woodhaven",Dilenia,2019-06-24
29515789,Private room-Upper East Side-2min walking Q train,PRIVATE ROOM,$99,"Manhattan, Upper East Side",Betty&Sam,2019-05-05
29515916,* Modern Private BR in the Heart of Williamsburg *,private room,$80,"Brooklyn, Williamsburg",Arianna,2019-05-28
29516095,Comfortable & Sunny 1 Bdrm – Heart of Fort Greene,Entire home/apt,$128,"Brooklyn, Fort Greene",Hayley,2019-07-05
29516374,Private Bedroom - King Size Bed,private room,$49,"Brooklyn, Bay Ridge",Anita,2019-07-06
29516678,Harlem Heights Pearl Suite,private room,$100,"Manhattan, Harlem",Keanna,2019-06-11
29517540,KINGS THEATER! MODERN PRIVATE ROOM WITH AMENITIES!,Private room,$60,"Brooklyn, Flatbush",Ekaterina,2019-07-02
29517566,Stunning 4BDRM/2BTH Duplex Loft Best Neighborhood!,ENTIRE HOME/APT,$700,"Manhattan, Lower East Side",Vic,2019-06-24
29517601,Amazing private room 15 min to manhattan!,Private room,$65,"Brooklyn, Bedford-Stuyvesant",Jay And Josh,2019-06-20
29517676,Spacious & Comfortable Suite w/ Private Entry/Bath,Private room,$80,"Staten Island, West Brighton",Dave,2019-07-01
29517691,Beautiful private room in townhouse!,Private room,$52,"Brooklyn, Bedford-Stuyvesant",Jay And Josh,2019-04-27
29517769,Cozy private room!,private room,$62,"Brooklyn, Bedford-Stuyvesant",Jay And Josh,2019-06-24
29517788,"Super Spacious, Renovated, Artsy Uptown Apartment",Entire home/apt,$108,"Manhattan, Harlem",Jhila,2019-06-15
29518083,"Premier room in UWS NYC, Columbia, Central Park",Private room,$120,"Manhattan, Morningside Heights",Alvin,2019-06-17
29518497,Delightful private room 15 min to manhattan!,Private room,$60,"Brooklyn, Bedford-Stuyvesant",Matthew,2019-06-05
29518561,Excellent private room!,Private room,$72,"Brooklyn, Bedford-Stuyvesant",Matthew,2019-06-24
29518745,"Quiet, classic Queens studio, on subway, JFK LGA",Entire home/apt,$90,"Queens, Forest Hills",Jonathan,2019-05-19
29518861,Fantastic private room!,Private room,$55,"Brooklyn, Bedford-Stuyvesant",Jay,2019-06-24
29518915,Great private room!,Private room,$55,"Brooklyn, Bedford-Stuyvesant",Jay,2019-06-18
29518961,Huge private room!,private room,$55,"Brooklyn, Bedford-Stuyvesant",Jay,2019-06-20
29519083,Entire Apt in the center of NYC,entire home/apt,$120,"Manhattan, Hell's Kitchen",Lixia,2019-06-30
29521183,"Financial District Studio, Furnished. Location!",Entire home/apt,$170,"Manhattan, Financial District",Donna,2019-05-31
29521683,Explore NYC From Our Private Studio w/Free Wifi,Private room,$75,"Queens, Corona",Casa Victoria,2019-06-24
29522531,Private Cozy Room,Private room,$31,"Brooklyn, Cypress Hills",Yoni,2019-06-08
29528574,Cosy room in spacious Fort Greene apartment,Private room,$60,"Brooklyn, Fort Greene",Izzy,2019-04-23
29531124,Charming private room 2 beds,Private room,$65,"Brooklyn, Bedford-Stuyvesant",Digna,2019-06-07
29531408,Delightful Private Room X,private room,$65,"Brooklyn, Bedford-Stuyvesant",Digna,2019-05-15
29533666,Designer Brooklyn Townhouse with Garden,ENTIRE HOME/APT,$300,"Brooklyn, Gowanus",Charlotte,2019-06-24
29533923,One stop away from manhattan,private room,$85,"Brooklyn, Williamsburg",Tina,2019-06-26
29535295,"SPACIOUS & COZY APARTMENT, 35 MINS FROM MANHATTAN",Entire home/apt,$75,"Brooklyn, Cypress Hills",Stacy & Simon,2019-06-18
29535938,Sparkling Pad near Times Square HK -w- Queen Bed,PRIVATE ROOM,$225,"Manhattan, Hell's Kitchen",Bryan,2019-05-14
29538158,Private Sunny Mid-century Feng Shui Apartment,Entire home/apt,$129,"Manhattan, Washington Heights",Chiroy,2019-05-25
29538751,Private bed in a huge apartment! Him-1R-1,PRIVATE ROOM,$50,"Brooklyn, Bushwick",Nina,2019-05-04
29539167,Private Bedroom in Bushwick Him-1R-2,Private room,$50,"Brooklyn, Bushwick",Nina,2019-04-22
29539982,Private Bedroom in the heart of Bushwick Him-1R-4,Private room,$50,"Brooklyn, Bushwick",Nina,2019-05-25
29541214,New gorgeous garden view spacious 1BR flat,entire home/apt,$150,"Manhattan, East Harlem",Jillian,2019-07-02
29541280,One block from subway: bed for traveler,shared room,$24,"Brooklyn, Bedford-Stuyvesant",Anchor,2019-06-16
29541353,Quiet sleep share in Brooklyn,shared room,$32,"Brooklyn, Bedford-Stuyvesant",Anchor,2019-06-24
29541600,New york Single family home,entire home/apt,$200,"Manhattan, East Harlem",Thiago Pereira,2019-05-19
29541790,** COZY & SPACIOUS  1/1   -  HARLEM,Entire home/apt,$119,"Manhattan, Harlem",Sara,2019-06-17
29542612,NEW! 3 Bedroom Central Williamsburg Home,Entire home/apt,$305,"Brooklyn, Williamsburg",Lauren,2019-07-01
29543433,Large 1 bedroom in Manhattan upper west side,ENTIRE HOME/APT,$200,"Manhattan, Upper West Side",Simon,2019-04-21
29543716,"2BR- 3 Beds, Great Location in Midtown Manhattan",Entire home/apt,$206,"Manhattan, Hell's Kitchen",Bono,2019-06-02
29544793,LUXURY 3BDRM 2BTH Sleeps 10 PPL 30 min to Midtown,Entire home/apt,$349,"Queens, Astoria",Youssef,2019-07-04
29545994,Nice room available in Astoria for the holidays!,private room,$70,"Queens, Astoria",Bruna,2019-01-02
29546328,Spacious  convenient room available  immediately!!,Private room,$38,"Manhattan, Washington Heights",Marta,2019-04-01
29546751,Private apartment 10 min walk from train,Entire home/apt,$139,"Brooklyn, Bedford-Stuyvesant",Siyi,2019-06-23
29547131,Nights in Midtown Manhattan-Ladies Only,shared room,$39,"Manhattan, Kips Bay",Melanie,2019-04-21
29547577,The Spot! 25 min from NYC walk to Belmont Park,Entire home/apt,$100,"Queens, Queens Village",Sidney,2019-07-07
29549451,The East Village Home: The Sunlight Room,private room,$125,"Manhattan, East Village",Roni,2019-06-16
29549783,The Symphony,private room,$89,"Manhattan, East Village",JohnP,2019-07-05
29550259,Sugar Cove,private room,$89,"Manhattan, East Village",JohnP,2019-07-01
29558285,Brooklyns Perfect Location!,ENTIRE HOME/APT,$180,"Brooklyn, Greenpoint",Matt,2019-07-06
29559309,Artsy + Light. River Views. 30 min to 42nd St.,private room,$45,"Bronx, Highbridge",Estelle,2019-06-25
29561222,Quite and Comfortable,Private room,$29,"Brooklyn, East New York",Carmen,2019-07-05
29563829,Beautiful Twin Room in Victorian Cottage,Private room,$90,"Brooklyn, Flatbush",Summer & Kamilya,2019-06-09
29564676,Beautiful Bedroom in Booming Bushwick!,PRIVATE ROOM,$65,"Brooklyn, Bushwick",Maria,2019-07-03
29565013,True 1BR in East Village with City Views,ENTIRE HOME/APT,$175,"Manhattan, East Village",Kahrej,2019-01-01
29567482,Clean & Cozy 1 BR - Great NYC Location,Entire home/apt,$125,"Brooklyn, Gowanus",Julie,2019-04-13
29570523,MyLittlePlace,entire home/apt,$90,"Queens, Kew Gardens Hills",Niko,2019-06-17
29570920,Nice bedroom in Brooklyn !,private room,$50,"Brooklyn, Williamsburg",Lea,2019-01-03
29573034,Studio Apartment Full Bath 15 Minutes From JFK,Entire home/apt,$60,"Brooklyn, Cypress Hills",Radhames,2019-06-30
29575293,"""Cabin"" —Private Queen Bedroom in Jungly Apartment",PRIVATE ROOM,$85,"Brooklyn, Bushwick",Ben,2019-07-05
29576256,(A) Brand New apto just few steps from the train,Private room,$55,"Brooklyn, Bedford-Stuyvesant",Rosana,2019-06-26
29582742,"roomy & chic 1 bdrm w/ skyline views, near trains",ENTIRE HOME/APT,$250,"Brooklyn, Fort Greene",Sara & Kevin,2019-05-19
29583389,PERFECT WILLIAMSBURG PLACE W/ BACKYARD OASIS,Private room,$85,"Brooklyn, Williamsburg",Jamie,2019-06-21
29584099,NYC Best 2 Bedroom Apartment Location,Private room,$355,"Manhattan, Kips Bay",Paul,2019-03-07
29584983,Large quiet bedroom near williamsburg bridge,private room,$55,"Brooklyn, Williamsburg",Donald,2019-05-30
29585263,Brooklyn Bedroom - Warm & Cozy Near Subway (2),Private room,$150,"Brooklyn, Bedford-Stuyvesant",Jci,2019-03-20
29585526,Room in cool apartment with cool people,private room,$55,"Brooklyn, Bedford-Stuyvesant",Chezky,2019-06-29
29585551,Bushwick Brooklyn Grand Bedroom,Private room,$58,"Brooklyn, Bushwick",Lakisha,2019-07-03
29587811,1 Bedroom in Williamsburg,Private room,$90,"Brooklyn, Williamsburg",Lucile,2019-05-19
29588060,Wonderful Stay at Upper West Side 2BR Apartment,Entire home/apt,$90,"Manhattan, Upper West Side",Jones,2019-06-30
29588371,San Carlos Hotel One Bedrm Suite/3 beds- up to 6,Private room,$399,"Manhattan, Midtown",Janet,2019-07-01
29588528,(C) Brand New apto just few steps from the train,Private room,$55,"Brooklyn, Bedford-Stuyvesant",Rosana,2019-07-01
29588587,(D) Brand New apto just few steps from the train,Private room,$55,"Brooklyn, Bedford-Stuyvesant",Rosana,2019-06-27
29588640,Hard to Find!! Entire Floor with 2 PRIVATE TERRACE,PRIVATE ROOM,$72,"Brooklyn, Bedford-Stuyvesant",Rosana,2019-06-30
29589341,E 74 & 2nd Avenue,Entire home/apt,$123,"Manhattan, Upper East Side",Julie,2019-05-28
